tx_id,customer_id,amount,timestamp,merchant,category,z_score,is_anomaly,name,age,city,account_type
7d0a37a8-f81c-476e-ba40-cc18e6ee2c4f,324447,2030.26,2026-02-11 17:22:22,Kuświk S.A.,Travel,-0.13337786448376257,False,Michał Mały,77,Jawor,Standard
34af47de-9da8-4c64-9705-c209caf88a31,373102,2388.51,2026-01-07 15:57:04,Gumienna-Wiak S.A.,Travel,-0.12924389468371725,False,Przemysław Mrotek,25,Puławy,Gold
a4f23a41-00a9-42a9-a47f-7b2cb8f71c84,320503,3152.25,2026-01-22 04:07:43,Fundacja Szarejko-Sporysz Sp.j.,Travel,-0.12043083649785094,False,Norbert Grochowina,49,Pruszcz Gdański,Gold
a8e7ab87-19d6-4954-95e0-c1925d81240f,244048,1220.52,2026-01-03 19:41:07,FPUH Fedyk,Tech,-0.14272173246949513,False,Olgierd Ulewicz,56,Lublin,Premium
2b763ca8-ab8e-452d-9736-c065a2aa9849,878367,1325.63,2026-02-04 07:33:46,Margol Sp. z o.o. Sp.k.,Food,-0.14150883207680076,False,Tomasz Reimann,41,Elbląg,Standard
ff99fcae-e951-4511-9194-42d8ca4e3c61,102771,3664.48,2026-02-24 22:19:32,Grupa Muzyk Sp.j.,Travel,-0.11452003858947073,False,Marika Mainka,70,Łowicz,Standard
a524f2b7-c48b-4a83-ba11-0d221f24db33,165652,4087.32,2026-01-08 09:08:04,Olewniczak Sp. z o.o.,Tech,-0.10964074259435234,False,pan Witold Naglik,55,Bielawa,Gold
df96eae1-5090-4ada-9400-e8748c0211ea,874936,2410.12,2026-01-06 12:38:36,Chwalisz-Pich s.c.,Finance,-0.12899452947121487,False,pani Gaja Hapka,18,Brodnica,Premium
d4acaee6-2c00-4509-b811-b6da19204e1b,484402,1374.5,2026-02-26 22:12:17,Spółdzielnia Krężołek S.A.,Health,-0.14094490436116025,False,Tadeusz Wołos,38,Jastrzębie-Zdrój,Premium
43d2b820-19be-4f83-a7e0-f380de796623,101476,1779.36,2026-01-19 23:56:06,Gabinety Tekieli-Molek Sp.k.,Finance,-0.1362730857617287,False,Igor Doktór,51,Piaseczno,Gold
9e6e47a9-15f8-4760-bf56-bada45496807,155381,4929.53,2026-03-20 10:32:51,Stowarzyszenie Stachelek-Kuśka Sp. z o.o.,Food,-0.09992219212597504,False,Rozalia Gwardiak,49,Skarżysko-Kamienna,Gold
4851f584-1c60-42ba-8bdf-f8f6f222352e,238346,1905.57,2026-02-14 18:49:15,Fundacja Pyś Sp. z o.o.,Finance,-0.13481670522170439,False,Tadeusz Franas,24,Jarosław,Premium
a8f5cfe1-080c-4ccb-afa9-e544397e3629,791944,420.54,2026-01-14 15:10:32,Drynda-Hajduga Sp. z o.o.,Travel,-0.15195297646290826,False,pani Blanka Osipowicz,40,Śrem,Gold
140512e0-056d-479e-9eaa-2bf1a4317fb8,325062,3420.24,2026-03-08 08:18:27,Spółdzielnia Kruszka-Samol i syn s.c.,Food,-0.11733840783989101,False,pani Liwia Kordus,40,Świebodzice,Premium
668b1850-cbc8-4ba9-9dd1-13a8b0194163,513008,4406.5,2026-01-18 00:23:07,Kwapis Sp. z o.o.,Health,-0.10595761494388908,False,pan Tomasz Kwak,49,Legnica,Gold
2e9616b1-70ab-48f9-ae1e-e937d4b01e25,216985,4514.63,2026-04-01 15:35:22,PPUH Andrzejuk i syn s.c.,Finance,-0.10470986573389914,False,Bruno Steckiewicz,48,Kraków,Standard
d4bd4aa7-c1e8-4dfc-9917-60844a56b39f,143326,35.02,2026-01-25 13:51:50,Wołoszyk Sp. z o.o. Sp.k.,Finance,-0.15640162415952646,False,Jan Cebo,53,Świętochłowice,Premium
9ee86fd5-d272-492a-bf6f-8dcf0f84d0a6,102478,1082.81,2026-03-23 08:09:14,Spółdzielnia Lemanowicz-Musiała Sp. z o.o.,Travel,-0.14431081545948604,False,Aleks Ligenza,57,Poznań,Gold
adeaa6e3-c37d-4fa9-8dcd-e863fe8a1092,502206,2911.33,2026-03-14 16:23:17,FPUH Langier,Health,-0.12321089512793305,False,Szymon Frania,60,Szczytno,Gold
34848352-2723-4a05-86d4-95fd1f506351,913863,2833.68,2026-03-08 15:16:14,Stowarzyszenie Janke s.c.,Health,-0.12410692514879423,False,pan Maciej Kusio,71,Pruszków,Standard
35dfcec7-6e20-45a5-9231-7bdf15c9dec1,184276,1573.93,2026-03-09 04:00:17,FPUH Ruszel-Fiołek S.A.,Health,-0.13864361309187054,False,pan Antoni Morys,20,Kętrzyn,Gold
671a1f88-5eee-4389-baaf-952dc979a5ad,912849,4549.29,2026-03-07 10:38:51,Fundacja Kałwak-Kuziora S.A.,Tech,-0.1043099120890434,False,Konrad Wołoszyk,33,Jawor,Premium
beebf582-d74c-4309-9b13-b3ce9363564d,180971,3601.81,2026-03-06 06:36:40,FPUH Nikołajuk-Ryznar Sp. z o.o.,Health,-0.11524320924507113,False,Mikołaj Paluszak,70,Jelenia Góra,Standard
217f0cb3-3306-4096-80d2-b68776b0e529,212716,2548.89,2026-03-31 20:07:31,PPUH Kontny i syn s.c.,Finance,-0.1273932147771401,False,Józef Linda,47,Rybnik,Standard
2a807b1b-02f7-4619-a5b7-7a762aab8531,291734,2810.21,2026-02-28 18:23:05,Grupa Sajda-Froń Sp. z o.o.,Tech,-0.12437775354016077,False,Kamil Matulka,61,Cieszyn,Standard
1ac32164-e03c-41f8-8227-3b90a54d71e2,131757,3845.79,2026-01-23 17:55:29,Glazer-Skrobek i syn s.c.,Food,-0.11242784022395444,False,Adrian Idzi,35,Sosnowiec,Standard
0b287f0d-37a9-4d0b-9999-64c32ccfcf1f,326905,1154.61,2026-01-13 04:26:49,Spółdzielnia Mich,Food,-0.14348229059795567,False,pani Adrianna Drewnik,45,Tomaszów Mazowiecki,Gold
88346d00-c309-4518-8283-2561febd8d6d,108589,535.22,2026-03-25 03:48:14,Spółdzielnia Dzieża,Finance,-0.15062964455315475,False,pani Ewelina Krefta,68,Zawiercie,Standard
6d222501-070c-456e-aa4e-9bac2d2c3a59,158018,3394.82,2026-03-09 02:24:17,Spółdzielnia Salawa,Food,-0.1176317379510345,False,pan Robert Dziadkiewicz,67,Chełm,Premium
df26b6b4-4066-4484-8620-bd250e0b6fd0,436082,199.88,2026-03-05 19:01:18,Grupa Wojtoń-Kieca s.c.,Health,-0.15449924799417972,False,Olgierd Pajek,39,Leszno,Standard
7910cf89-ce48-4419-8ebd-e1d4ed45085f,511802,4760.48,2026-03-08 21:55:59,Muskała-Warchał Sp.k.,Finance,-0.10187291814048353,False,pani Róża Mesjasz,43,Piła,Premium
b38064d0-a6df-4cfa-8b6a-75d2b4c43cfb,403058,4612.74,2026-02-03 15:11:20,Gabinety Andryszczyk-Kiliszek Sp. z o.o.,Health,-0.10357774074553222,False,Przemysław Grzegorzak,56,Koło,Standard
09fce34d-0d19-40d0-a9aa-f57b19e76ce7,937756,4506.28,2026-01-14 03:40:26,,Finance,-0.10480621925191833,False,Oskar Palonek,62,Piła,Premium
912a8dc2-9246-4251-a47b-1c3ec5f2c632,682696,3984.85,2026-02-06 12:57:37,PPUH Nalazek Sp.j.,Travel,-0.11082317912027179,False,pan Tadeusz Żołądkiewicz,28,Piaseczno,Standard
9465627d-2e4d-430d-a174-2970951d7fcb,507921,1561.26,2026-02-04 14:56:39,FPUH Żołądź-Słupik Sp. z o.o. Sp.k.,Health,-0.13878981657370326,False,Paweł Joniak,71,Stalowa Wola,Premium
18da9e57-f242-4f2b-a25c-29bd920298c7,671554,1379.68,2026-02-12 01:29:39,Grupa Hołubowicz,Tech,-0.1408851305619579,False,pan Kacper Łodej,42,Tarnów,Standard
be4cd069-9ef8-481d-a743-74e72a98dedb,714657,732.89,2026-01-09 11:36:54,Fundacja Zackiewicz,Travel,-0.14834866252838166,False,Norbert Hołubowicz,74,Wodzisław Śląski,Premium
7e4d7360-5aa3-4515-a12f-712d37209804,566175,4955.28,2026-03-14 14:37:11,Fundacja Hamerla,Finance,-0.0996250540314847,False,Albert Foit,21,Ostróda,Standard
c5ae7be2-893f-4ce4-a1ea-1af96918d08f,164005,3714.43,2026-03-23 06:08:40,Sierżant Sp.j.,Finance,-0.11394364838287682,False,Apolonia Sobstyl,46,Kielce,Standard
bbed3bdd-7f35-4582-a6ca-7d823e8a4d20,506674,4899.4,2026-01-29 11:23:53,Gabinety Łosiewicz,Health,-0.10026987254488745,False,pan Arkadiusz Bociek,67,Łódź,Standard
f6c958d8-7140-4ca7-bd7e-9e4227e4f1ea,242586,867.58,2026-03-20 06:09:24,Spółdzielnia Myga S.A.,Food,-0.14679442835568632,False,Aleks Jakóbik,45,Czerwionka-Leszczyny,Premium
60f2baf9-f0fc-442b-9101-c4a72702578d,728106,1712.93,2026-01-16 07:26:43,PPUH Maćczak i syn s.c.,Food,-0.13703964434879642,False,Monika Szwaja,72,Nowy Targ,Gold
f10b0d31-aeae-4166-b760-4a14bf014bd5,157697,355.94,2026-02-16 15:58:45,Dydak-Wosiek Sp.k.,Food,-0.15269841805141607,False,pani Roksana Szczerbiak,63,Ciechanów,Premium
6205a8cf-e2ad-4fd8-8478-6199733944eb,282469,1061.06,2026-03-05 17:30:02,Plebanek Sp.j.,Tech,-0.14456179618007498,False,Mieszko Golisz,23,Legnica,Standard
e079f48d-0b13-4777-b2ab-aa2608a4122a,326313,705.52,2026-02-27 08:59:25,,Finance,-0.14866449435930207,False,pan Antoni Gasek,84,Łaziska Górne,Gold
3ad16892-b227-4ec1-9f2e-615b5d5ec9a1,519431,585.76,2026-03-13 17:44:46,Markiel-Broś Sp.j.,Food,-0.15004644613391038,False,Klara Górnisiewicz,23,Koszalin,Standard
46e6f30a-5a17-4966-b185-12aa22340d11,226268,951.27,2026-01-27 17:45:18,PPUH Hornik,Food,-0.14582870070023402,False,Leonard Rezler,35,Wyszków,Premium
8f94dcf6-4a08-4bdc-b8bc-1662fa8e8d7c,118360,4202.68,2026-03-18 10:52:32,Gabinety Celuch,Health,-0.10830956393103558,False,Nataniel Fulara,36,Ełk,Standard
7953fadf-f474-4f11-8f8c-2406e8aab619,633663,4108.72,2026-03-22 12:34:57,Filek S.A.,Tech,-0.10939380064397979,False,Juliusz Ragan,35,Lublin,Gold
90cb5a8b-5f05-4eb8-87e9-a377f046b68c,576851,2312.92,2026-01-08 09:44:23,Grupa Ciak,Finance,-0.1301161536570192,False,Cezary Jaszcz,38,Żary,Standard
5542ab83-4fae-43f7-9e7a-c80885603cd7,161375,4662.18,2026-02-21 23:07:38,Barankiewicz-Sołoducha Sp.j.,Finance,-0.10300723560411075,False,Artur Glica,44,Sandomierz,Premium
bdcf223b-20fd-4fb3-a0fd-20eda48a00e8,156375,3235.5,2026-02-21 13:01:16,Fundacja Zys,Tech,-0.11947018615352778,False,Sebastian Grygorowicz,51,Żory,Standard
75d37681-e7bf-487a-9328-4f32b7b7c19e,986575,2010.57,2026-02-01 15:17:03,Gorol s.c.,Food,-0.1336050741567923,False,Ernest Morek,28,Płońsk,Gold
ef5e1803-458c-4c52-af71-883f2d8989e8,519431,2074.49,2026-02-05 00:14:15,Grupa Kastelik s.c.,Health,-0.1328674793218477,False,Klara Górnisiewicz,23,Koszalin,Standard
fe6b736a-aa7c-4fd5-8bdb-5425e1a90774,626251,6.24,2026-02-21 11:54:18,Piechna Sp. z o.o.,Health,-0.15673372646474712,False,pan Borys Kosela,82,Nowa Ruda,Standard
cb990e5b-d540-439c-a5a7-6cf3894b2665,308017,1125.16,2026-01-11 20:14:30,Zwara-Gołofit i syn s.c.,Tech,-0.14382212426330482,False,pani Aniela Zdancewicz,48,Koło,Standard
8e66fb5b-7a5f-4058-8f98-d09d4e8b3231,566141,1482.53,2026-03-12 12:40:56,FPUH Ostapczuk,Travel,-0.1396983090855178,False,Bianka Juraszczyk,64,Sanok,Premium
3b81a00b-a3d9-4f57-9805-da11b84b9473,458046,1724.45,2026-02-24 18:58:14,Siedlaczek-Mytnik S.A.,Travel,-0.13690671111196034,False,Karol Karwot,49,Przemyśl,Gold
36a63bda-3cde-4ee2-93aa-bf987f4c6788,431685,2260.19,2026-02-05 06:23:12,Krajniak-Gryska Sp. z o.o. Sp.k.,Finance,-0.13072462323847459,False,pani Agnieszka Jaracz,77,Sanok,Standard
d1159e34-a854-47a8-9e9e-67726b579884,197252,4276.27,2026-02-12 16:16:54,Spółdzielnia Prystupa Sp. z o.o. Sp.k.,Finance,-0.10746038364468434,False,Iwo Pacholik,51,Pszczyna,Gold
1a6ebdea-b00b-4226-8b09-da1d94fa33e1,644847,3166.58,2026-02-13 18:34:51,Sojda-Szczepaniuk Sp. z o.o.,Tech,-0.12026547770584912,False,Elżbieta Chłąd,75,Goleniów,Premium
2dc0458f-004f-47f6-a958-8323556fe8f6,230275,4080.19,2026-03-31 11:28:51,Fundacja Kozieja i syn s.c.,Travel,-0.10972301811333161,False,pani Adrianna Pancerz,71,Ostróda,Gold
db0a6a21-b774-444a-a23b-0553d25f4cba,966630,323.51,2026-02-04 15:41:51,Sadowy Sp. z o.o.,Travel,-0.15307263896032178,False,Nela Rajtar,82,Brzeg,Gold
4004db48-8de2-4d21-a622-3c14cc038bb7,454011,4801.54,2026-03-10 21:04:31,Fundacja Szałaj,Travel,-0.10139911269738554,False,Tymon Swaczyna,37,Zduńska Wola,Premium
5761f488-5e54-467b-9f22-68442cb86df8,756557,2955.04,2026-02-25 08:25:58,Pysz-Feliniak Sp.k.,Finance,-0.12270651042462537,False,pan Dominik Raba,80,Tarnowskie Góry,Premium
6ebee7b7-e03b-4873-8192-cc67adbeebef,808490,2348.88,2026-01-15 15:36:04,Hejna Sp. z o.o. Sp.k.,Finance,-0.12970119886564552,False,Kazimierz Ruszczak,59,Włocławek,Gold
3b658301-28eb-46fc-a8c2-d7f7d9175d7c,282235,2762.42,2026-02-23 09:37:56,Gal-Szczepaniec Sp.k.,Tech,-0.12492921876484792,False,Aleks Pytlarz,23,Dąbrowa Górnicza,Standard
22a52352-75fe-44d0-a3e0-1dae9db7f896,903128,4673.33,2026-01-20 05:13:29,Stowarzyszenie Szołtysik-Haponiuk S.A.,Health,-0.10287857192436056,False,Mateusz Turczyk,53,Polkowice,Gold
1851e465-bef2-4474-bf45-9ed8a37c9354,266617,4341.57,2026-01-28 13:36:15,Grupa Stoltmann-Pera Sp.j.,Tech,-0.10670686451574378,False,pan Łukasz Parkitny,31,Żagań,Gold
0668eebf-4791-41b8-bd4f-9e0dfac3fbec,932990,1159.61,2026-04-01 14:31:55,Okła Sp.j.,Finance,-0.1434245938805789,False,Dagmara Hynek,41,Głogów,Gold
25ee761d-a27b-4392-bc4e-29868a6f3b58,516247,3264.17,2026-03-17 15:45:30,Mirocha Sp.j.,Travel,-0.1191393531760894,False,Arkadiusz Wawrzkiewicz,29,Olkusz,Premium
8c6d06c9-94aa-4b9f-ab05-9b8a471905eb,676877,2156.28,2026-03-08 20:04:21,Komander-Fraszczyk i syn s.c.,Health,-0.13192367641899855,False,Andrzej Milej,39,Zakopane,Premium
dc2132b1-49e6-4089-b10c-0b97910b5c88,671554,1852.05,2026-02-18 12:17:42,Maciejewicz Sp. z o.o. Sp.k.,Travel,-0.1354342908845053,False,pan Kacper Łodej,42,Tarnów,Standard
462b364a-e96c-48e8-b673-eaf23d85d22c,684367,3814.04,2026-01-20 21:07:31,PPUH Fydrych-Kaźmierczyk Sp.k.,Finance,-0.1127942143792969,False,pan Albert Maszota,40,Inowrocław,Premium
d4d30a8d-0448-4e46-a3c0-5fb1626c9168,339554,1952.68,2026-01-12 00:37:43,Spółdzielnia Wawrzkiewicz-Furgał i syn s.c.,Travel,-0.13427308675058047,False,pan Kornel Celuch,75,Jarosław,Gold
ad8269ea-45a3-4096-b39b-8c40a12e9120,513008,1135.38,2026-03-21 15:21:52,Drabczyk Sp. z o.o.,Health,-0.14370419217298672,False,pan Tomasz Kwak,49,Legnica,Gold
6b715b10-1081-4492-9883-6b16c4f6c7e9,715951,885487.79,2026-03-02 08:42:50,Drabczyk Sp. z o.o.,Health,10.061142020073467,True,Sonia Mleczak,24,Sosnowiec,Premium
0139d1fc-f453-4f97-9319-bf237aade914,304593,3747.75,2026-01-07 05:18:13,Spółdzielnia Job Sp. z o.o. Sp.k.,Food,-0.11355915745827806,False,pani Justyna Mazik,50,Płock,Gold
984cbe17-a9d9-44d3-a330-e72edfbb0b77,217321,4960.8,2026-03-01 00:51:02,Goral Sp.k.,Health,-0.09956135685550074,False,Dariusz Pachołek,71,Chorzów,Standard
6e1a1dd6-3be2-4b27-9e7f-9f65eb6bc8fd,179934,853.01,2026-02-09 05:49:29,Jonak Sp. z o.o. Sp.k.,Travel,-0.14696255659012222,False,Norbert Jaźwiec,24,Lublin,Gold
a33dab93-4a62-4b4f-b9aa-212fe7692eea,299570,420.51,2026-01-11 21:55:39,FPUH Styn Sp.j.,Finance,-0.1519533226432125,False,Sara Flasza,72,Bochnia,Standard
78453f92-f395-421f-a593-eb011e5b3550,675077,2617.94,2026-02-10 06:20:07,Nitkiewicz S.A.,Food,-0.12659642311016694,False,Nikodem Druszcz,57,Nysa,Standard
71b22922-c596-4d1c-97e5-4f0cb4f64303,159584,622.45,2026-01-07 02:46:12,Gabinety Bubel-Zmyślony Sp.k.,Travel,-0.14962306762179967,False,Mateusz Linda,28,Inowrocław,Standard
e8cfe4f4-17d2-46e6-8cae-743b0c17a1ea,175902,3740.36,2026-02-12 12:09:44,PPUH Trybała Sp. z o.o.,Tech,-0.11364443320656091,False,pani Kalina Madura,75,Szczecinek,Premium
d452baf0-3b6e-42f8-abe2-9c4ed4f3e961,130875,552511.02,2026-01-07 19:43:44,PPUH Trybała Sp. z o.o.,Food,6.218808701729754,True,pani Tola Mordal,46,Ostrowiec Świętokrzyski,Gold
21e17892-83c8-488c-8bdf-cc734d25ce3a,506956,1062.4,2026-03-24 09:51:59,FPUH Sobków s.c.,Travel,-0.14454633345981802,False,Julita Szajner,34,Przemyśl,Gold
fbf40bfb-f66f-4ad8-8e85-35b93c6914fc,266617,2752.82,2026-02-23 18:33:56,Krzempek s.c.,Travel,-0.1250399964622113,False,pan Łukasz Parkitny,31,Żagań,Gold
bde2d408-5a8f-427c-ab54-bd5fcccedbbd,282235,3422.02,2026-01-10 22:18:06,PPUH Makosz-Pleskot Sp. z o.o. Sp.k.,Health,-0.11731786780850488,False,Aleks Pytlarz,23,Dąbrowa Górnicza,Standard
f24b78bc-e395-438f-85fe-29ab448b5f86,507317,1706.83,2026-03-15 06:04:26,Rajch-Grębowiec s.c.,Finance,-0.13711003434399607,False,Dawid Klucznik,36,Sosnowiec,Premium
e34fef5d-b275-4d01-bd4e-86268b8cd874,543323,289.0,2026-01-25 12:58:26,FPUH Kontny-Wojczuk Sp.j.,Tech,-0.15347086170365623,False,pan Szymon Samoraj,85,Biała Podlaska,Premium
4111c00b-a771-4ad6-8ff6-a59933576d85,684367,2808.18,2026-02-01 09:18:02,Łuksza-Zegar i syn s.c.,Health,-0.12440117840741574,False,pan Albert Maszota,40,Inowrocław,Premium
84ca60dc-c558-4c6b-95c1-96a957c90c1f,913863,301.44,2026-01-18 00:55:00,PPUH Moczko-Lenda Sp. z o.o.,Food,-0.15332731227082283,False,pan Maciej Kusio,71,Pruszków,Standard
299b583b-2125-4bce-9b99-851ea2265c91,559701,1386.71,2026-03-24 08:26:19,FPUH Piwowarek Sp. z o.o.,Tech,-0.14080400897732617,False,pani Marika Rej,81,Bielsk Podlaski,Standard
0db9ec61-0c78-4675-ad71-c87f51a87209,531779,3249.07,2026-03-23 08:00:44,Myk-Sapa Sp.j.,Health,-0.11931359726256724,False,Julianna Murat,57,Opole,Standard
246fdb91-7b1a-44ad-b7d3-d4326e964295,309078,1738.02,2026-02-22 17:23:36,Pawełko Sp.j.,Tech,-0.1367501222209998,False,Maks Betlej,41,Bochnia,Gold
593dd245-687c-4461-968c-49579e2d196f,223744,2867.15,2026-01-17 23:51:42,Spółdzielnia Kośnik-Ligenza Sp. z o.o.,Finance,-0.12372070332267417,False,Franciszek Kubaczyk,45,Grodzisk Mazowiecki,Premium
b87ac5ef-3f49-4a58-803f-bbbb543be307,700983,2707.63,2026-03-04 05:57:17,Gumienny i syn s.c.,Health,-0.1255614593938625,False,Bruno Brejnak,38,Legionowo,Premium
f873bdd2-e8cb-4992-a550-ae3b1910884b,338568,4092.07,2026-03-28 23:28:43,Fundacja Mitera,Finance,-0.10958593071284442,False,Dagmara Maksimowicz,52,Otwock,Gold
e8b49bcb-ed6a-464f-8c0a-bcc4e0918905,287387,3452.13,2026-03-21 15:14:04,Kiełbik-Pokusa i syn s.c.,Food,-0.116970418176462,False,Miłosz Kolanko,83,Płońsk,Standard
9ba17cd2-4785-4310-81a8-15411b9fa316,131757,1984.51,2026-02-26 13:30:07,Augustynek-Ficner S.A.,Tech,-0.13390578944776,False,Adrian Idzi,35,Sosnowiec,Standard
fe9a1c2a-ec94-42d5-9f63-dc5fd3dd52ec,613336,2132.25,2026-02-17 19:39:57,Spółdzielnia Leżoń,Food,-0.1322009668427113,False,Aleksander Cylwik,28,Mielec,Gold
cddbe672-60da-44c5-b46b-0c698a78e45d,932778,1978.21,2026-02-11 15:27:40,Lament-Jasionek Sp. z o.o. Sp.k.,Food,-0.1339784873116547,False,Urszula Kremer,42,Krosno,Premium
240344a7-ea90-45c6-b6be-3ba92bb8302e,127595,251.08,2026-01-22 22:47:38,FPUH Błaszyk S.A.,Health,-0.15390843360824163,False,Julianna Zachwieja,32,Piaseczno,Premium
af393e6b-0461-474d-bda7-ee8335710ce9,265209,314.23,2026-03-10 09:46:18,Moryc-Kręcisz Sp. z o.o. Sp.k.,Health,-0.15317972406777308,False,Jerzy Twardy,26,Gorlice,Gold
81e3fb80-bceb-4475-9a4b-0c1ed7a2fe06,874936,1098.23,2026-03-28 01:52:41,PPUH Kieloch S.A.,Food,-0.1441328787830961,False,pani Gaja Hapka,18,Brodnica,Premium
cf4a6550-593d-4fd8-93a9-cb1392ead503,983793,2633.96,2026-01-07 05:20:12,Spółdzielnia Wrześniak,Tech,-0.12641156282769178,False,Andrzej Warwas,42,Wieluń,Gold
b74e585a-fea4-4965-aef2-65fde24d3182,192099,2516.92,2026-03-29 21:03:04,Roskosz s.c.,Travel,-0.12776212758804714,False,pan Natan Pagacz,55,Sopot,Premium
18e30765-46c1-43cb-a86e-89fec5931005,746967,1894.89,2026-03-06 08:00:20,Grupa Kocoł-Andryszczyk i syn s.c.,Tech,-0.13493994541002116,False,Kacper Warmuz,60,Otwock,Premium
95364a45-56ee-422c-bfd2-0532ef48f635,912849,4346.02,2026-02-11 12:17:13,Wizner Sp. z o.o.,Finance,-0.10665551443727844,False,Konrad Wołoszyk,33,Jawor,Premium
1e493354-4681-4aba-bd27-fe2a1c2feaf7,950077,3885.56,2026-02-05 13:17:55,Sobieszczyk S.A.,Finance,-0.11196892053393963,False,Szymon Roszkiewicz,21,Chełm,Premium
16efc7e4-eebd-4ef9-8b84-db6ad07d7d61,654875,4084.31,2026-01-17 12:54:53,Grupa Cierpka-Ziółko S.A.,Finance,-0.10967547601821316,False,pan Cezary Znojek,59,Gdynia,Standard
2607c64b-3972-47e7-bd34-d5d90e350c2e,135768,3213.64,2026-01-19 14:47:36,Gabinety Wittbrodt,Travel,-0.11972243620189901,False,Gabriel Kryk,70,Radom,Standard
f276ca22-c607-4152-b9af-78197bf9943c,731284,638.05,2026-02-24 02:05:06,Pachnik-Seidel Sp.k.,Finance,-0.14944305386358417,False,Elżbieta Pilich,54,Mysłowice,Standard
5a92189d-a525-4e6c-b27b-cab75cd7555a,472493,4920.52,2026-02-15 21:36:07,Gabinety Pazera Sp. z o.o.,Finance,-0.10002616161068799,False,Grzegorz Pyda,61,Gdańsk,Standard
7b0f771b-6abf-4a83-b055-dfcfae028bc4,291734,3624.17,2026-01-24 10:16:53,Grupa Budych-Stasica Sp. z o.o.,Health,-0.11498518952496221,False,Kamil Matulka,61,Cieszyn,Standard
90449610-27d7-4f66-acee-442de27cb4b0,732001,4730.37,2026-02-01 02:34:39,Świć-Grzech S.A.,Finance,-0.10222036777252641,False,Albert Nurkiewicz,20,Gdynia,Premium
b1ebe301-4a4a-4abc-acdb-9dc0224bab88,512414,510.27,2026-01-24 00:51:47,,Health,-0.15091755117286482,False,Maurycy Babiuch,24,Zakopane,Standard
4db509ea-c1a2-48c1-8351-57632d15588a,325062,3035.9,2026-01-22 03:03:47,PPUH Mazepa Sp. z o.o. Sp.k.,Tech,-0.1217734391112083,False,pani Liwia Kordus,40,Świebodzice,Premium
522293c7-2cb9-46dd-a3e6-8fc1914fd689,653974,4979.58,2026-01-04 20:59:38,PPUH Słomiany S.A.,Finance,-0.09934464798503362,False,pani Eliza Malon,50,Piekary Śląskie,Standard
dd49708d-a24e-43e7-b233-2a54cbf5b42f,722671,532.34,2026-03-01 01:07:51,Budkiewicz Sp. z o.o.,Food,-0.15066287786236376,False,pani Sonia Bednarowicz,84,Koszalin,Standard
6fbb3f73-5acf-49d9-a433-8dfe0abd53b6,396920,453596.5,2026-01-21 06:44:52,Budkiewicz Sp. z o.o.,Food,5.077400080750053,True,pani Justyna Florian,54,Toruń,Standard
41b2fd01-fabf-4f42-894d-af42e4bac68f,693536,623078.63,2026-03-13 01:01:59,Budkiewicz Sp. z o.o.,Tech,7.03311259175453,True,Kamila Józefczak,23,Szczytno,Premium
bf384ae6-2dd1-4cf7-9f37-a7261389dd49,808490,4848.43,2026-02-09 18:39:37,Materka-Wosiak i syn s.c.,Health,-0.1008580328818262,False,Kazimierz Ruszczak,59,Włocławek,Gold
7b0ebe23-be31-41cb-aaf0-f00cc4e4a657,749063,1113.39,2026-01-02 14:18:39,Lula S.A.,Finance,-0.14395794233600975,False,Kornelia Bździuch,26,Zduńska Wola,Standard
e32b5e03-3da0-47c2-b1e2-a7275097d76d,168233,2538.56,2026-02-10 10:30:31,PPUH Kumorek,Travel,-0.1275124161952405,False,Julian Grzebyk,23,Ełk,Premium
974f3d22-88da-49c0-b04e-c915a8107134,836436,2514.34,2026-03-14 09:37:36,Stowarzyszenie Glonek s.c.,Food,-0.12779189909421354,False,Kamila Boba,51,Świnoujście,Premium
81cbee53-b339-4245-9bcb-fd9b554eae86,161375,2818.12,2026-03-15 19:43:34,Walus S.A.,Food,-0.12428647733327072,False,Artur Glica,44,Sandomierz,Premium
eb2cb623-8e96-4164-9c4a-a3353d569fbc,552527,3462.05,2026-03-23 04:36:19,Peszko-Karsznia s.c.,Food,-0.11685594788918648,False,Szymon Bitner,29,Piastów,Gold
fe815a27-9e45-4a5c-babf-7a97b7fa2b83,104940,2275.74,2026-03-06 02:16:50,Koniec Sp.j.,Travel,-0.13054518644743285,False,Krystyna Kochanowicz,34,Jarocin,Premium
ddd8ac91-474b-4759-a531-07a38ec26a72,326905,3340.51,2026-01-11 05:36:30,,Travel,-0.11825843969518093,False,pani Adrianna Drewnik,45,Tomaszów Mazowiecki,Gold
0c1b5156-d52e-48ab-8ef8-4bb7eabd09cf,373102,2525.21,2026-02-19 19:08:13,Brodowicz-Siewiera Sp.j.,Food,-0.12766646643063645,False,Przemysław Mrotek,25,Puławy,Gold
160270ee-a3b8-40ef-9290-bd49162da367,234981,1151.82,2026-01-07 15:48:23,Gabinety Czapiga,Health,-0.14351448536625191,False,Julita Hyży,21,Ostrów Mazowiecka,Premium
99eef437-934d-49f7-ae5b-8ffeebc5fbf7,727052,799.77,2026-03-09 16:19:15,Grupa Wiza,Finance,-0.14757691123675004,False,pan Fabian Suszko,30,Kędzierzyn-Koźle,Gold
aadfe9ad-b662-404f-a16f-ddda1763e413,287387,2903.18,2026-01-30 19:34:54,Spółdzielnia Wołkowicz,Finance,-0.12330494077725718,False,Miłosz Kolanko,83,Płońsk,Standard
